t,mu_GeV,g1,g2,g3,alpha1,alpha2,alpha3,alpha1_inv,alpha2_inv,alpha3_inv
3.288992382398e+01,1.753506036543e+16,5.779591691141e-01,5.641056226875e-01,5.515817200095e-01,2.658180403986e-02,2.532275732693e-02,2.421084043956e-02,3.761971905671e+01,3.949017032740e+01,4.130381192245e+01
3.289259819176e+01,1.758201832928e+16,5.779725772713e-01,5.641000842027e-01,5.515672919027e-01,2.658303740429e-02,2.532226008311e-02,2.420957385653e-02,3.761797362700e+01,3.949094578122e+01,4.130597283232e+01
3.289527255954e+01,1.762910204408e+16,5.779859863597e-01,5.640945458768e-01,5.515528649360e-01,2.658427088300e-02,2.532176285843e-02,2.420830740671e-02,3.761622819754e+01,3.949172123564e+01,4.130813374101e+01
3.289794692732e+01,1.767631184657e+16,5.779993963795e-01,5.640890077098e-01,5.515384391091e-01,2.658550447600e-02,2.532126565290e-02,2.420704109007e-02,3.761448276834e+01,3.949249669064e+01,4.131029464853e+01
3.290062129509e+01,1.772364807441e+16,5.780128073308e-01,5.640834697016e-01,5.515240144219e-01,2.658673818331e-02,2.532076846652e-02,2.420577490659e-02,3.761273733939e+01,3.949327214624e+01,4.131245555488e+01
3.290329566287e+01,1.777111106617e+16,5.780262192136e-01,5.640779318524e-01,5.515095908742e-01,2.658797200495e-02,2.532027129928e-02,2.420450885625e-02,3.761099191070e+01,3.949404760243e+01,4.131461646005e+01
3.290597003065e+01,1.781870116131e+16,5.780396320281e-01,5.640723941620e-01,5.514951684658e-01,2.658920594092e-02,2.531977415118e-02,2.420324293903e-02,3.760924648227e+01,3.949482305921e+01,4.131677736406e+01
3.290864439842e+01,1.786641870021e+16,5.780530457743e-01,5.640668566304e-01,5.514807471967e-01,2.659043999126e-02,2.531927702223e-02,2.420197715490e-02,3.760750105409e+01,3.949559851658e+01,4.131893826690e+01
3.291131876620e+01,1.791426402415e+16,5.780664604525e-01,5.640613192577e-01,5.514663270667e-01,2.659167415596e-02,2.531877991241e-02,2.420071150384e-02,3.760575562618e+01,3.949637397455e+01,4.132109916856e+01
3.291399313398e+01,1.796223747534e+16,5.780798760627e-01,5.640557820439e-01,5.514519080756e-01,2.659290843506e-02,2.531828282174e-02,2.419944598584e-02,3.760401019851e+01,3.949714943311e+01,4.132326006906e+01
3.291666750175e+01,1.801033939689e+16,5.780932926050e-01,5.640502449889e-01,5.514374902233e-01,2.659414282856e-02,2.531778575021e-02,2.419818060087e-02,3.760226477110e+01,3.949792489225e+01,4.132542096838e+01
3.291934186953e+01,1.805857013284e+16,5.781067100795e-01,5.640447080928e-01,5.514230735096e-01,2.659537733648e-02,2.531728869782e-02,2.419691534892e-02,3.760051934395e+01,3.949870035200e+01,4.132758186654e+01
3.292201623731e+01,1.810693002815e+16,5.781201284863e-01,5.640391713555e-01,5.514086579343e-01,2.659661195884e-02,2.531679166456e-02,2.419565022995e-02,3.759877391706e+01,3.949947581233e+01,4.132974276352e+01
3.292469060508e+01,1.815541942870e+16,5.781335478256e-01,5.640336347770e-01,5.513942434974e-01,2.659784669564e-02,2.531629465044e-02,2.419438524395e-02,3.759702849042e+01,3.950025127325e+01,4.133190365934e+01
3.292736497286e+01,1.820403868130e+16,5.781469680974e-01,5.640280983573e-01,5.513798301987e-01,2.659908154692e-02,2.531579765545e-02,2.419312039091e-02,3.759528306404e+01,3.950102673477e+01,4.133406455398e+01
3.293003934064e+01,1.825278813369e+16,5.781603893018e-01,5.640225620964e-01,5.513654180380e-01,2.660031651269e-02,2.531530067960e-02,2.419185567079e-02,3.759353763791e+01,3.950180219687e+01,4.133622544746e+01
3.293271370842e+01,1.830166813453e+16,5.781738114391e-01,5.640170259943e-01,5.513510070151e-01,2.660155159295e-02,2.531480372288e-02,2.419059108357e-02,3.759179221204e+01,3.950257765957e+01,4.133838633976e+01
3.293538807619e+01,1.835067903343e+16,5.781872345092e-01,5.640114900511e-01,5.513365971300e-01,2.660278678773e-02,2.531430678530e-02,2.418932662925e-02,3.759004678643e+01,3.950335312286e+01,4.134054723090e+01
3.293806244397e+01,1.839982118092e+16,5.782006585123e-01,5.640059542666e-01,5.513221883825e-01,2.660402209704e-02,2.531380986684e-02,2.418806230778e-02,3.758830136107e+01,3.950412858674e+01,4.134270812086e+01
3.294073681175e+01,1.844909492848e+16,5.782140834484e-01,5.640004186408e-01,5.513077807723e-01,2.660525752090e-02,2.531331296751e-02,2.418679811917e-02,3.758655593596e+01,3.950490405122e+01,4.134486900966e+01
3.294341117952e+01,1.849850062853e+16,5.782275093178e-01,5.639948831739e-01,5.512933742995e-01,2.660649305932e-02,2.531281608732e-02,2.418553406337e-02,3.758481051112e+01,3.950567951628e+01,4.134702989729e+01
3.294608554730e+01,1.854803863443e+16,5.782409361204e-01,5.639893478657e-01,5.512789689637e-01,2.660772871233e-02,2.531231922625e-02,2.418427014037e-02,3.758306508652e+01,3.950645498193e+01,4.134919078375e+01
3.294875991508e+01,1.859770930049e+16,5.782543638565e-01,5.639838127163e-01,5.512645647650e-01,2.660896447993e-02,2.531182238430e-02,2.418300635016e-02,3.758131966219e+01,3.950723044818e+01,4.135135166904e+01
3.295143428285e+01,1.864751298196e+16,5.782677925261e-01,5.639782777256e-01,5.512501617030e-01,2.661020036214e-02,2.531132556148e-02,2.418174269271e-02,3.757957423811e+01,3.950800591502e+01,4.135351255316e+01
3.295410865063e+01,1.869745003506e+16,5.782812221294e-01,5.639727428936e-01,5.512357597777e-01,2.661143635898e-02,2.531082875779e-02,2.418047916799e-02,3.757782881428e+01,3.950878138244e+01,4.135567343611e+01
3.295678301841e+01,1.874752081694e+16,5.782946526663e-01,5.639672082204e-01,5.512213589890e-01,2.661267247047e-02,2.531033197322e-02,2.417921577599e-02,3.757608339071e+01,3.950955685046e+01,4.135783431789e+01
3.295945738619e+01,1.879772568573e+16,5.783080841371e-01,5.639616737060e-01,5.512069593366e-01,2.661390869661e-02,2.530983520777e-02,2.417795251669e-02,3.757433796740e+01,3.951033231907e+01,4.135999519851e+01
3.296213175396e+01,1.884806500051e+16,5.783215165419e-01,5.639561393502e-01,5.511925608204e-01,2.661514503744e-02,2.530933846145e-02,2.417668939006e-02,3.757259254434e+01,3.951110778827e+01,4.136215607795e+01
3.296480612174e+01,1.889853912130e+16,5.783349498808e-01,5.639506051532e-01,5.511781634403e-01,2.661638149295e-02,2.530884173424e-02,2.417542639609e-02,3.757084712153e+01,3.951188325806e+01,4.136431695623e+01
3.296748048952e+01,1.894914840912e+16,5.783483841538e-01,5.639450711148e-01,5.511637671961e-01,2.661761806317e-02,2.530834502615e-02,2.417416353475e-02,3.756910169898e+01,3.951265872844e+01,4.136647783334e+01
3.297015485729e+01,1.899989322593e+16,5.783618193611e-01,5.639395372352e-01,5.511493720877e-01,2.661885474812e-02,2.530784833718e-02,2.417290080603e-02,3.756735627669e+01,3.951343419941e+01,4.136863870929e+01
3.297282922507e+01,1.905077393467e+16,5.783752555028e-01,5.639340035142e-01,5.511349781149e-01,2.662009154781e-02,2.530735166733e-02,2.417163820990e-02,3.756561085465e+01,3.951420967098e+01,4.137079958406e+01
3.297550359285e+01,1.910179089927e+16,5.783886925790e-01,5.639284699520e-01,5.511205852776e-01,2.662132846225e-02,2.530685501659e-02,2.417037574633e-02,3.756386543287e+01,3.951498514313e+01,4.137296045767e+01
3.297817796062e+01,1.915294448459e+16,5.784021305898e-01,5.639229365484e-01,5.511061935756e-01,2.662256549146e-02,2.530635838497e-02,2.416911341532e-02,3.756212001134e+01,3.951576061587e+01,4.137512133011e+01
3.298085232840e+01,1.920423505651e+16,5.784155695353e-01,5.639174033035e-01,5.510918030088e-01,2.662380263547e-02,2.530586177246e-02,2.416785121684e-02,3.756037459006e+01,3.951653608920e+01,4.137728220138e+01
3.298352669618e+01,1.925566298187e+16,5.784290094156e-01,5.639118702172e-01,5.510774135770e-01,2.662503989427e-02,2.530536517907e-02,2.416658915086e-02,3.755862916904e+01,3.951731156313e+01,4.137944307148e+01
3.298620106395e+01,1.930722862849e+16,5.784424502309e-01,5.639063372896e-01,5.510630252800e-01,2.662627726790e-02,2.530486860479e-02,2.416532721737e-02,3.755688374828e+01,3.951808703764e+01,4.138160394042e+01
3.298887543173e+01,1.935893236518e+16,5.784558919812e-01,5.639008045207e-01,5.510486381178e-01,2.662751475636e-02,2.530437204961e-02,2.416406541635e-02,3.755513832777e+01,3.951886251274e+01,4.138376480819e+01
3.299154979951e+01,1.941077456175e+16,5.784693346667e-01,5.638952719104e-01,5.510342520902e-01,2.662875235968e-02,2.530387551355e-02,2.416280374778e-02,3.755339290751e+01,3.951963798844e+01,4.138592567479e+01
3.299422416729e+01,1.946275558897e+16,5.784827782874e-01,5.638897394587e-01,5.510198671969e-01,2.662999007787e-02,2.530337899660e-02,2.416154221162e-02,3.755164748751e+01,3.952041346472e+01,4.138808654023e+01
3.299689853506e+01,1.951487581864e+16,5.784962228436e-01,5.638842071657e-01,5.510054834380e-01,2.663122791093e-02,2.530288249875e-02,2.416028080787e-02,3.754990206777e+01,3.952118894159e+01,4.139024740450e+01
3.299957290284e+01,1.956713562352e+16,5.785096683352e-01,5.638786750312e-01,5.509911008132e-01,2.663246585890e-02,2.530238602001e-02,2.415901953651e-02,3.754815664828e+01,3.952196441906e+01,4.139240826760e+01
3.300224727062e+01,1.961953537739e+16,5.785231147623e-01,5.638731430554e-01,5.509767193223e-01,2.663370392179e-02,2.530188956037e-02,2.415775839750e-02,3.754641122904e+01,3.952273989711e+01,4.139456912953e+01
3.300492163839e+01,1.967207545503e+16,5.785365621252e-01,5.638676112382e-01,5.509623389653e-01,2.663494209961e-02,2.530139311984e-02,2.415649739084e-02,3.754466581006e+01,3.952351537575e+01,4.139672999030e+01
3.300759600617e+01,1.972475623222e+16,5.785500104239e-01,5.638620795796e-01,5.509479597419e-01,2.663618039237e-02,2.530089669841e-02,2.415523651649e-02,3.754292039133e+01,3.952429085499e+01,4.139889084991e+01
3.301027037395e+01,1.977757808575e+16,5.785634596585e-01,5.638565480796e-01,5.509335816521e-01,2.663741880011e-02,2.530040029609e-02,2.415397577445e-02,3.754117497285e+01,3.952506633481e+01,4.140105170834e+01
3.301294474172e+01,1.983054139340e+16,5.785769098292e-01,5.638510167382e-01,5.509192046956e-01,2.663865732282e-02,2.529990391286e-02,2.415271516468e-02,3.753942955463e+01,3.952584181522e+01,4.140321256561e+01
3.301561910950e+01,1.988364653399e+16,5.785903609359e-01,5.638454855553e-01,5.509048288724e-01,2.663989596053e-02,2.529940754874e-02,2.415145468717e-02,3.753768413667e+01,3.952661729622e+01,4.140537342172e+01
3.301829347728e+01,1.993689388734e+16,5.786038129789e-01,5.638399545311e-01,5.508904541822e-01,2.664113471325e-02,2.529891120371e-02,2.415019434190e-02,3.753593871896e+01,3.952739277781e+01,4.140753427666e+01
3.302096784506e+01,1.999028383428e+16,5.786172659583e-01,5.638344236653e-01,5.508760806250e-01,2.664237358100e-02,2.529841487778e-02,2.414893412884e-02,3.753419330150e+01,3.952816825999e+01,4.140969513043e+01
3.302364221283e+01,2.004381675667e+16,5.786307198741e-01,5.638288929582e-01,5.508617082005e-01,2.664361256379e-02,2.529791857095e-02,2.414767404797e-02,3.753244788430e+01,3.952894374276e+01,4.141185598304e+01
3.302631658061e+01,2.009749303740e+16,5.786441747265e-01,5.638233624095e-01,5.508473369087e-01,2.664485166165e-02,2.529742228321e-02,2.414641409928e-02,3.753070246735e+01,3.952971922612e+01,4.141401683448e+01
3.302899094839e+01,2.015131306036e+16,5.786576305156e-01,5.638178320195e-01,5.508329667493e-01,2.664609087458e-02,2.529692601457e-02,2.414515428275e-02,3.752895705065e+01,3.953049471007e+01,4.141617768475e+01
3.303166531616e+01,2.020527721050e+16,5.786710872415e-01,5.638123017879e-01,5.508185977223e-01,2.664733020261e-02,2.529642976502e-02,2.414389459834e-02,3.752721163421e+01,3.953127019460e+01,4.141833853387e+01
3.303433968394e+01,2.025938587378e+16,5.786845449042e-01,5.638067717149e-01,5.508042298275e-01,2.664856964575e-02,2.529593353457e-02,2.414263504605e-02,3.752546621802e+01,3.953204567973e+01,4.142049938181e+01
3.303701405172e+01,2.031363943720e+16,5.786980035040e-01,5.638012418004e-01,5.507898630646e-01,2.664980920401e-02,2.529543732321e-02,2.414137562584e-02,3.752372080209e+01,3.953282116544e+01,4.142266022859e+01
3.303968841949e+01,2.036803828879e+16,5.787114630409e-01,5.637957120444e-01,5.507754974337e-01,2.665104887741e-02,2.529494113093e-02,2.414011633771e-02,3.752197538641e+01,3.953359665175e+01,4.142482107421e+01
3.304236278727e+01,2.042258281762e+16,5.787249235150e-01,5.637901824470e-01,5.507611329345e-01,2.665228866597e-02,2.529444495775e-02,2.413885718162e-02,3.752022997098e+01,3.953437213864e+01,4.142698191866e+01
3.304503715505e+01,2.047727341382e+16,5.787383849264e-01,5.637846530080e-01,5.507467695669e-01,2.665352856970e-02,2.529394880365e-02,2.413759815756e-02,3.751848455580e+01,3.953514762612e+01,4.142914276195e+01
3.304771152282e+01,2.053211046854e+16,5.787518472753e-01,5.637791237275e-01,5.507324073307e-01,2.665476858862e-02,2.529345266864e-02,2.413633926551e-02,3.751673914088e+01,3.953592311419e+01,4.143130360407e+01
3.305038589060e+01,2.058709437399e+16,5.787653105618e-01,5.637735946055e-01,5.507180462258e-01,2.665600872275e-02,2.529295655272e-02,2.413508050544e-02,3.751499372622e+01,3.953669860285e+01,4.143346444503e+01
3.305306025838e+01,2.064222552343e+16,5.787787747859e-01,5.637680656420e-01,5.507036862520e-01,2.665724897210e-02,2.529246045589e-02,2.413382187734e-02,3.751324831180e+01,3.953747409210e+01,4.143562528482e+01
3.305573462616e+01,2.069750431117e+16,5.787922399478e-01,5.637625368369e-01,5.506893274093e-01,2.665848933669e-02,2.529196437813e-02,2.413256338118e-02,3.751150289764e+01,3.953824958193e+01,4.143778612345e+01
3.305840899393e+01,2.075293113258e+16,5.788057060476e-01,5.637570081903e-01,5.506749696973e-01,2.665972981653e-02,2.529146831946e-02,2.413130501695e-02,3.750975748374e+01,3.953902507236e+01,4.143994696091e+01
3.306108336171e+01,2.080850638409e+16,5.788191730853e-01,5.637514797022e-01,5.506606131161e-01,2.666097041164e-02,2.529097227987e-02,2.413004678462e-02,3.750801207008e+01,3.953980056337e+01,4.144210779721e+01
3.306375772949e+01,2.086423046318e+16,5.788326410612e-01,5.637459513725e-01,5.506462576653e-01,2.666221112204e-02,2.529047625937e-02,2.412878868417e-02,3.750626665668e+01,3.954057605497e+01,4.144426863235e+01
3.306643209726e+01,2.092010376840e+16,5.788461099752e-01,5.637404232012e-01,5.506319033450e-01,2.666345194774e-02,2.528998025794e-02,2.412753071558e-02,3.750452124353e+01,3.954135154716e+01,4.144642946632e+01
3.306910646504e+01,2.097612669938e+16,5.788595798276e-01,5.637348951884e-01,5.506175501549e-01,2.666469288876e-02,2.528948427559e-02,2.412627287884e-02,3.750277583064e+01,3.954212703994e+01,4.144859029913e+01
3.307178083282e+01,2.103229965680e+16,5.788730506184e-01,5.637293673340e-01,5.506031980950e-01,2.666593394511e-02,2.528898831232e-02,2.412501517391e-02,3.750103041800e+01,3.954290253331e+01,4.145075113078e+01
3.307445520059e+01,2.108862304243e+16,5.788865223478e-01,5.637238396380e-01,5.505888471649e-01,2.666717511682e-02,2.528849236813e-02,2.412375760078e-02,3.749928500561e+01,3.954367802726e+01,4.145291196126e+01
3.307712956837e+01,2.114509725911e+16,5.788999950158e-01,5.637183121005e-01,5.505744973647e-01,2.666841640389e-02,2.528799644301e-02,2.412250015943e-02,3.749753959347e+01,3.954445352180e+01,4.145507279058e+01
3.307980393615e+01,2.120172271075e+16,5.789134686226e-01,5.637127847213e-01,5.505601486940e-01,2.666965780634e-02,2.528750053696e-02,2.412124284984e-02,3.749579418159e+01,3.954522901693e+01,4.145723361874e+01
3.308247830393e+01,2.125849980236e+16,5.789269431682e-01,5.637072575006e-01,5.505458011529e-01,2.667089932419e-02,2.528700464999e-02,2.411998567198e-02,3.749404876996e+01,3.954600451265e+01,4.145939444573e+01
3.308515267170e+01,2.131542894001e+16,5.789404186528e-01,5.637017304382e-01,5.505314547412e-01,2.667214095746e-02,2.528650878209e-02,2.411872862584e-02,3.749230335858e+01,3.954678000896e+01,4.146155527156e+01
3.308782703948e+01,2.137251053088e+16,5.789538950765e-01,5.636962035342e-01,5.505171094586e-01,2.667338270616e-02,2.528601293327e-02,2.411747171139e-02,3.749055794746e+01,3.954755550585e+01,4.146371609623e+01
3.309050140726e+01,2.142974498323e+16,5.789673724394e-01,5.636906767886e-01,5.505027653051e-01,2.667462457031e-02,2.528551710351e-02,2.411621492862e-02,3.748881253659e+01,3.954833100333e+01,4.146587691973e+01
3.309317577503e+01,2.148713270642e+16,5.789808507416e-01,5.636851502014e-01,5.504884222805e-01,2.667586654992e-02,2.528502129282e-02,2.411495827750e-02,3.748706712597e+01,3.954910650140e+01,4.146803774208e+01
3.309585014281e+01,2.154467411089e+16,5.789943299832e-01,5.636796237725e-01,5.504740803847e-01,2.667710864501e-02,2.528452550120e-02,2.411370175801e-02,3.748532171560e+01,3.954988200006e+01,4.147019856326e+01
3.309852451059e+01,2.160236960820e+16,5.790078101643e-01,5.636740975020e-01,5.504597396174e-01,2.667835085559e-02,2.528402972865e-02,2.411244537014e-02,3.748357630548e+01,3.955065749930e+01,4.147235938327e+01
3.310119887836e+01,2.166021961100e+16,5.790212912851e-01,5.636685713898e-01,5.504453999786e-01,2.667959318169e-02,2.528353397516e-02,2.411118911386e-02,3.748183089562e+01,3.955143299914e+01,4.147452020213e+01
3.310387324614e+01,2.171822453304e+16,5.790347733456e-01,5.636630454360e-01,5.504310614681e-01,2.668083562331e-02,2.528303824074e-02,2.410993298914e-02,3.748008548601e+01,3.955220849956e+01,4.147668101982e+01
3.310654761392e+01,2.177638478920e+16,5.790482563459e-01,5.636575196405e-01,5.504167240858e-01,2.668207818048e-02,2.528254252538e-02,2.410867699598e-02,3.747834007665e+01,3.955298400056e+01,4.147884183635e+01
3.310922198169e+01,2.183470079544e+16,5.790617402863e-01,5.636519940033e-01,5.504023878315e-01,2.668332085322e-02,2.528204682909e-02,2.410742113435e-02,3.747659466754e+01,3.955375950216e+01,4.148100265172e+01
3.311189634947e+01,2.189317296887e+16,5.790752251667e-01,5.636464685244e-01,5.503880527051e-01,2.668456364152e-02,2.528155115185e-02,2.410616540422e-02,3.747484925869e+01,3.955453500434e+01,4.148316346593e+01
3.311457071725e+01,2.195180172768e+16,5.790887109872e-01,5.636409432039e-01,5.503737187063e-01,2.668580654542e-02,2.528105549368e-02,2.410490980558e-02,3.747310385009e+01,3.955531050711e+01,4.148532427898e+01
3.311724508503e+01,2.201058749120e+16,5.791021977481e-01,5.636354180417e-01,5.503593858352e-01,2.668704956493e-02,2.528055985457e-02,2.410365433841e-02,3.747135844174e+01,3.955608601046e+01,4.148748509086e+01
3.311991945280e+01,2.206953067989e+16,5.791156854494e-01,5.636298930377e-01,5.503450540914e-01,2.668829270007e-02,2.528006423451e-02,2.410239900268e-02,3.746961303364e+01,3.955686151441e+01,4.148964590158e+01
3.312259382058e+01,2.212863171532e+16,5.791291740912e-01,5.636243681921e-01,5.503307234749e-01,2.668953595084e-02,2.527956863352e-02,2.410114379838e-02,3.746786762580e+01,3.955763701894e+01,4.149180671115e+01
3.312526818836e+01,2.218789102020e+16,5.791426636736e-01,5.636188435047e-01,5.503163939856e-01,2.669077931727e-02,2.527907305158e-02,2.409988872549e-02,3.746612221820e+01,3.955841252405e+01,4.149396751955e+01
3.312794255613e+01,2.224730901836e+16,5.791561541967e-01,5.636133189756e-01,5.503020656232e-01,2.669202279938e-02,2.527857748869e-02,2.409863378397e-02,3.746437681086e+01,3.955918802976e+01,4.149612832679e+01
