mu_GeV,alpha1_inv,alpha2_inv,alpha3_inv,alpha1,alpha2,alpha3
1000.0364608680937,57.56441440372633,30.723537262747776,11.093377590050627,0.01737184353143123,0.03254833554639224,0.0901438711413623
1096.5202135996649,57.50320832922982,30.7488858805491,11.198655087203745,0.01739033401883567,0.032521503506979826,0.08929643713580035
1202.3127414663818,57.442010871836764,30.774239264077206,11.303907237322624,0.01740886129893983,0.03249471063830003,0.08846498639853081
1318.3121572806426,57.38082186611228,30.79960431646016,11.409134528132817,0.017427425531361652,0.03246794957900067,0.08764906729201806
1445.503223990026,57.319641154666726,30.824980875675266,11.51433742363054,0.017446026874133425,0.032441220451465844,0.08684824521016113
1584.9657147026924,57.25846858448308,30.85036873314164,11.619516374889228,0.01746466548480128,0.032414523425962474,0.08606210170339669
1737.8835792899965,57.19730400675519,30.875767686020705,11.724671820533498,0.017483341520465663,0.03238785866538177,0.0852902337316336
1905.554995385085,57.13614727673367,30.90117753700609,11.829804187180338,0.017502055137820056,0.03236122632551583,0.0845322529584788
2089.4033891041972,57.074998253585875,30.9265980941332,11.934913889056597,0.017520806493185877,0.03233462655531132,0.08378778508967069
2290.989519049742,57.01385680023398,30.95202917055698,12.04000133070791,0.01753959574255457,0.032308059497153964,0.08305646922558965
2512.0247261808295,56.9527227832337,30.977470584387397,12.145066906207239,0.017558423041617772,0.03228152528709037,0.08233795727291618
2754.385462034429,56.891596072653954,31.002922158525955,12.250110998517044,0.01757728854579753,0.03225502405504686,0.08163191338601393
3000.0,56.83491409928621,31.026535015205337,12.347508885193493,0.017594818534485284,0.032230476252340934,0.08098799598347722
3020.1292186327405,56.8304765419512,31.02838372049449,12.35513398002539,0.01759619241027864,0.03222855592505427,0.080938013429616
3311.511995311713,56.769364067849374,31.053855102271143,12.460136213155524,0.017615134790039646,0.032202121015463374,0.08025594446906535
3631.0074507533423,56.70825853022548,31.079336140134206,12.565118050955574,0.017634115839882482,0.032175719439150215,0.07958540428706519
3981.327902810527,56.64715981200067,31.10482667451335,12.670079837644467,0.01765313571446084,0.03214935130371195,0.07892610092549449
4365.44735439995,56.5860677990366,31.130326549848057,12.77502190909513,0.017672194568307244,0.032123016711653504,0.07827775225090249
4786.626740938515,56.52498238003652,31.15583561445269,12.879944593240774,0.017691292555858978,0.03209671576056577,0.07764008554235449
5248.4416136583895,56.46390344645109,31.181353720387925,12.984848210395358,0.017710429831482945,0.032070448543295604,0.07701283710035393
5754.812493814831,56.40283089238842,31.20688072333811,13.089733073484675,0.017729606549499455,0.032044215148108304,0.07639575187561755
6310.038155475012,56.3417646145281,31.232416482494234,13.194599488190061,0.017748822864205132,0.03201801565884279,0.07578858311652874
6918.832119438225,56.280704512039016,31.257960860442,13.2994477530126,0.017768078929894876,0.03199185015506029,0.07519109203413948
7586.362668098072,56.21965048650058,31.28351372305474,13.404278159271659,0.017787374900883085,0.03196571871218669,0.07460304748363536
8318.296720947923,56.158602441827114,31.309074939390634,13.509090991057857,0.01780671093152412,0.03193962140164921,0.07402422566121845
9120.847943205457,56.09756028419515,31.33464438159394,13.61388652516685,0.01782608717623213,0.03191355829100786,0.07345440981540312
10000.82949596862,56.036523921973355,31.360221924799745,13.718665031047095,0.017845503789500304,0.031887529444082074,0.07289338997175542
10965.711875719096,55.975493265654784,31.385807447041962,13.823426770801369,0.01786496092591963,0.031861534921072986,0.0723409626701432
12023.686334194466,55.91446822779126,31.41140082916385,13.928171999288859,0.017884458740197198,0.03183557477868201,0.07179693071359672
13183.734417024738,55.853448722929556,31.437001954731066,14.032900964381826,0.017903997387174218,0.031809649070225876,0.07126110292791137
14455.704211472746,55.79243466754915,31.462610709946443,14.13761390743808,0.017923577021843703,0.031783757845748786,0.07073329393115482
15850.393950574622,55.731425980001326,31.488226983566257,14.242311064058065,0.017943197799367993,0.03175790115213223,0.0702133239122689
17379.64368342708,55.670422580449305,31.513850666817564,14.346992665202977,0.01796285987509616,0.03173207903320262,0.06970101841798441
19056.435789845837,55.60942439080924,31.53948165331599,14.45165893875824,0.017982563404581355,0.03170629152983757,0.06919620814729283
20895.005192701927,55.54843133469173,31.565119838983772,14.556310111634607,0.01800230854359822,0.03168053868007094,0.06869872875274327
22910.960203569764,55.48744333734368,31.590765121967426,14.660946412507327,0.018022095448160406,0.0316548205191974,0.0682084206478577
25121.415027592113,55.42646032559254,31.616417402558312,14.765568074713778,0.018041924274537543,0.031629137079873026,0.06772512882267717
27545.135052445334,55.36548222790561,31.642076583305563,14.870175308347303,0.018061795179234882,0.031603488392022996,0.06724870280706474
30202.69615481843,55.30450897430966,31.667742568898678,14.974768307856635,0.01808170831901835,0.03157787448297984,0.06677899647204169
33116.65937681807,55.243540496277184,31.693415265990332,15.079347271400968,0.01810166385095085,0.03155229537768001,0.06631586778935515
36311.76245519472,55.18257672670482,31.71909458317218,15.18391239623675,0.01812166193239875,0.031526751098706535,0.06585917870863406
39815.12982935361,55.12161759988649,31.744780430942093,15.28846387528297,0.018141702721040234,0.031501241666339753,0.06540879503379741
43656.502910987176,55.06066305147377,31.77047272165031,15.393001897309018,0.018161786374877913,0.031475767098628656,0.06496458628870945
47868.492570176655,54.999713018437944,31.796171369447432,15.497526647120097,0.018181913052251072,0.031450327411459617,0.06452642558842316
52486.85598141143,54.938767439033334,31.82187629023451,15.602038305734231,0.018202082911847637,0.03142492261862258,0.0640941895157679
57550.80017977812,54.877826252762134,31.847587401614906,15.706537050545931,0.01822229611271579,0.031399552731874836,0.06366775800304382
63103.31490432099,54.816889400340465,31.873304622848032,15.811023055472536,0.018242552814275323,0.031374217761002444,0.0632470142185947
69191.53755420906,54.75595682366566,31.89902787480472,15.915496491080402,0.018262853176328708,0.03134891771387945,0.06283184445803716
75867.15335595932,54.695028465784844,31.924757079924287,16.019957524689033,0.0182831973590719,0.03132365259652499,0.062422138039932865
83186.83413888846,54.63410427086452,31.950492162173152,16.1244063204525,0.01830358552310491,0.03129842241315834,0.062017787205695826
91212.71944372184,54.573184184161306,31.97623304700492,16.228843039418553,0.01832401782944211,0.03127322716625202,0.06161868702353461
100012.94404867545,54.51226815199367,32.001979661321926,16.33326783956712,0.018344494439522366,0.031248066856583098,0.061224735296234685
109662.21639137833,54.45135612171455,32.02773193343795,16.437680875830992,0.01836501551521895,0.03122294148328277,0.060835832472593
120242.45279707626,54.39044804168495,32.05348979304236,16.542082300102816,0.018385581218849274,0.03119785104388426,0.06045188156232209
131843.4728973235,54.32954386124836,32.07925317116528,16.646472261233857,0.018406191713184437,0.0311727955343692,0.0600727880542468
144563.76214283198,54.26864353070593,32.105022000143855,16.750850905031164,0.01842684716145865,0.031147774949212594,0.059698459837622175
158511.3078837413,54.207747001292404,32.13079621358956,16.85521837426129,0.018447547727378492,0.031122789281426363,0.05932880712640584
173804.51611510626,54.14685422515271,32.15657574635628,16.95957480867001,0.01846829357513206,0.031097838522601767,0.058963742386323494
190573.2166702073,54.08596515531913,32.18236053450935,17.0639203450289,0.01848908486939803,0.03107292266295052,0.05860318026457046
208959.76539514816,54.02507974568918,32.20815051529522,17.16825511722118,0.01850992177535458,0.03104804169134497,0.05824703752199706
229120.25266151407,53.96419795100387,32.23394562711182,17.27257925638052,0.01853080445868829,0.031023195595357232,0.057895232967629794
251225.828476619,53.90331972682641,32.259745809479384,17.376892891098247,0.018551733085602956,0.030998384361297555,0.057547687395384434
275464.15544069867,53.84244502952148,32.28555100301186,17.48119614771573,0.01857270782282837,0.030973607974251756,0.05720432352283114
